t	p
4442.23	8.0735e-10
4444.27	8.2758e-10
4446.28	8.2342e-10
4448.28	8.2626e-10
4450.31	8.2679e-10
4452.31	8.1035e-10
4454.33	8.1671e-10
4456.34	8.4044e-10
4458.38	8.1286e-10
4460.39	8.0823e-10
4462.41	8.2927e-10
4464.42	8.0624e-10
4466.42	8.0972e-10
4468.44	7.9722e-10
4470.45	7.8798e-10
4472.47	8.0632e-10
4474.48	8.0327e-10
4476.5	8.1337e-10
4478.5	7.9419e-10
4480.5	8.1125e-10
4482.53	8.1033e-10
4484.53	7.8718e-10
4486.55	8.0894e-10
4488.58	7.8439e-10
4490.56	8.134e-10
4492.58	7.8998e-10
4494.56	7.9297e-10
4496.56	8.0357e-10
4498.59	7.8507e-10
4500.59	7.9931e-10
4502.62	7.8425e-10
4504.64	7.7679e-10
4506.66	7.7544e-10
4508.67	7.8758e-10
4510.7	7.8512e-10
4512.72	7.9559e-10
4514.72	7.7846e-10
4516.72	7.6595e-10
4518.75	7.8923e-10
4520.77	7.7769e-10
4522.78	7.72e-10
4524.8	7.8451e-10
4526.8	7.8494e-10
4528.8	7.6372e-10
4530.8	7.8096e-10
4532.8	7.661e-10
4534.8	7.6581e-10
4536.83	7.6846e-10
4538.83	7.71e-10
4540.84	7.6526e-10
4542.84	7.8968e-10
4544.88	7.5864e-10
4546.88	7.681e-10
4548.88	7.5637e-10
4550.91	7.6355e-10
4552.91	7.5913e-10
4554.91	7.5563e-10
4556.91	7.6041e-10
4558.92	7.6567e-10
4560.94	7.5576e-10
4562.94	7.6675e-10
4564.95	7.6931e-10
4566.95	7.6468e-10
4568.95	7.6414e-10
4570.95	7.5046e-10
4572.95	7.5519e-10
4574.94	7.5565e-10
4576.95	7.5745e-10
4578.94	7.612e-10
4580.94	7.4007e-10
4582.95	7.3796e-10
4584.97	7.4429e-10
4586.98	7.4089e-10
4589.02	7.4052e-10
4591.03	7.3249e-10
4593.03	7.4258e-10
4595.03	7.4642e-10
4597.03	7.4129e-10
4599.03	7.3997e-10
4601.03	7.5211e-10
4603.03	7.1946e-10
4605.06	7.5778e-10
4607.06	7.4781e-10
4609.05	7.2883e-10
4611.06	7.3131e-10
4613.06	7.2184e-10
4615.11	7.2344e-10
4617.11	7.2374e-10
4619.14	7.2078e-10
4621.17	7.3123e-10
4623.17	7.1677e-10
4625.17	7.2191e-10
4627.19	7.1319e-10
4629.22	7.1225e-10
4631.2	7.2185e-10
4633.22	7.1763e-10
4635.22	7.19e-10
4637.23	7.2965e-10
4639.25	7.2026e-10
4641.27	7.1942e-10
4643.28	7.1686e-10
4645.3	7.155e-10
4647.31	7.227e-10
4649.33	7.083e-10
4651.33	7.1036e-10
4653.33	7.0014e-10
4655.33	7.1508e-10
4657.36	7.0889e-10
4659.36	7.0131e-10
4661.36	7.1447e-10
4663.36	6.9895e-10
4665.36	7.0479e-10
4667.41	7.006e-10
4669.42	7.039e-10
4671.42	6.9951e-10
4673.44	6.9607e-10
4675.44	6.973e-10
4677.44	6.892e-10
4679.41	7.1125e-10
4681.45	7.0082e-10
4683.44	6.987e-10
4685.47	6.9272e-10
4687.47	6.9026e-10
4689.5	6.8923e-10
4691.5	6.931e-10
4693.5	6.8545e-10
4695.52	6.94e-10
4697.53	7.0323e-10
4699.55	6.8885e-10
4701.55	6.7858e-10
4703.56	6.9641e-10
4705.58	6.8318e-10
4707.58	6.9069e-10
4709.58	6.7877e-10
4711.59	6.8634e-10
4713.61	6.8303e-10
4715.61	6.8126e-10
4717.62	6.8473e-10
4719.62	6.8128e-10
4721.62	6.8864e-10
4723.66	6.7851e-10
4725.66	6.6926e-10
4727.7	6.6481e-10
4729.72	6.7212e-10
4731.73	6.7646e-10
4733.73	6.6883e-10
4735.73	6.6989e-10
4737.73	6.745e-10
4739.75	6.6582e-10
4741.78	6.7578e-10
4743.8	6.8076e-10
4745.8	6.6338e-10
4747.8	6.6111e-10
4749.8	6.5254e-10
4751.83	6.6116e-10
4753.81	6.6892e-10
4755.86	6.6421e-10
4757.88	6.6473e-10
4759.88	6.6489e-10
4761.89	6.5949e-10
4763.91	6.611e-10
4765.92	6.6619e-10
4767.92	6.612e-10
4769.95	6.5884e-10
4771.95	6.5945e-10
4773.94	6.5585e-10
4775.95	6.527e-10
4777.95	6.4613e-10
4779.95	6.5216e-10
4781.95	6.4312e-10
4783.98	6.5345e-10
4785.98	6.3955e-10
4787.98	6.5306e-10
4789.98	6.4625e-10
4792.02	6.5568e-10
4794.03	6.4413e-10
4796.03	6.3016e-10
4798.06	6.4635e-10
4800.06	6.3807e-10
4802.06	6.6192e-10
4804.08	6.3774e-10
4806.09	6.5289e-10
4808.09	6.4546e-10
4810.11	6.2905e-10
4812.12	6.3807e-10
4814.16	6.4724e-10
4816.14	6.3156e-10
4818.17	6.3649e-10
4820.19	6.4199e-10
4822.22	6.2978e-10
4824.25	6.4125e-10
4826.25	6.2714e-10
4828.25	6.3084e-10
4830.28	6.1047e-10
4832.28	6.3094e-10
4834.28	6.4324e-10
4836.3	6.234e-10
4838.31	6.3675e-10
4840.31	6.2354e-10
4842.33	6.2085e-10
4844.33	6.2023e-10
4846.33	6.2239e-10
4848.33	6.3508e-10
4850.33	6.1644e-10
4852.36	6.1091e-10
4854.36	6.2398e-10
4856.36	6.2825e-10
4858.36	6.1185e-10
4860.39	6.2436e-10
4862.41	6.1469e-10
4864.42	6.2e-10
4866.42	6.0254e-10
4868.45	6.1735e-10
4870.45	6.1269e-10
4872.47	6.0589e-10
4874.47	6.0009e-10
4876.48	6.1153e-10
4878.5	6.0573e-10
4880.52	6.1809e-10
4882.55	6.0475e-10
4884.56	6.1634e-10
4886.58	6.2609e-10
4888.58	6.0537e-10
4890.61	6.0438e-10
4892.61	6.0124e-10
4894.62	6.0897e-10
4896.62	6.0205e-10
4898.62	6.1434e-10
4900.59	5.9415e-10
4902.62	5.9595e-10
4904.61	5.9807e-10
4906.62	6.0048e-10
4908.64	6.0959e-10
4910.66	6.0757e-10
4912.66	6.0275e-10
4914.66	6.1221e-10
4916.69	6.0613e-10
4918.7	6.0497e-10
4920.73	5.9593e-10
4922.73	6.0596e-10
4924.73	6.079e-10
4926.77	6.1028e-10
4928.77	5.9044e-10
4930.77	5.9834e-10
4932.73	5.9603e-10
4934.77	5.9353e-10
4936.8	5.8857e-10
4938.8	5.8191e-10
4940.81	5.9262e-10
4942.81	5.9278e-10
4944.81	5.9622e-10
4946.81	5.7652e-10
4948.81	5.7787e-10
4950.81	5.8608e-10
4952.81	5.8087e-10
4954.83	5.9519e-10
4956.84	5.779e-10
4958.86	5.8613e-10
4960.89	5.7744e-10
4962.91	5.8494e-10
4964.92	5.8115e-10
4966.92	5.9348e-10
4968.92	5.9022e-10
4970.95	5.9491e-10
4972.98	5.7786e-10
4975	5.8703e-10
4977.05	5.8751e-10
4979.05	5.7146e-10
4981.08	5.7007e-10
4983.09	5.5961e-10
4985.09	5.6208e-10
4987.11	5.7739e-10
4989.11	5.6575e-10
4991.12	5.6761e-10
4993.14	5.7607e-10
4995.14	5.7145e-10
4997.16	5.6534e-10
4999.17	5.637e-10
5001.16	5.5171e-10
5003.17	5.8409e-10
5005.2	5.6285e-10
5007.2	5.6405e-10
5009.2	5.6305e-10
5011.22	5.7613e-10
5013.22	5.7473e-10
5015.25	5.6564e-10
5017.25	5.6235e-10
5019.25	5.5779e-10
5021.25	5.5626e-10
5023.25	5.6256e-10
5025.27	5.7432e-10
5027.3	5.531e-10
5029.3	5.5485e-10
5031.31	5.6511e-10
5033.33	5.3465e-10
5035.34	5.5457e-10
5037.34	5.6436e-10
5039.36	5.4936e-10
5041.36	5.4375e-10
5043.38	5.5161e-10
5045.39	5.4664e-10
5047.39	5.5244e-10
5049.41	5.5374e-10
5051.42	5.5794e-10
5053.42	5.4885e-10
5055.44	5.3869e-10
5057.45	5.4419e-10
5059.47	5.4116e-10
5061.45	5.3868e-10
5063.47	5.482e-10
5065.45	5.3205e-10
5067.47	5.5139e-10
5069.47	5.3382e-10
5071.47	5.4739e-10
5073.47	5.4012e-10
5075.5	5.4238e-10
5077.5	5.3688e-10
5079.48	5.5293e-10
5081.5	5.5674e-10
5083.53	5.284e-10
5085.53	5.4171e-10
5087.53	5.4676e-10
5089.55	5.4202e-10
5091.55	5.4452e-10
5093.55	5.3871e-10
5095.55	5.3006e-10
5097.55	5.3368e-10
5099.55	5.4397e-10
5101.55	5.3658e-10
5103.55	5.3017e-10
5105.55	5.2701e-10
5107.58	5.1938e-10
5109.58	5.2971e-10
5111.56	5.3952e-10
5113.58	5.3204e-10
5115.61	5.385e-10
5117.61	5.2837e-10
5119.61	5.2624e-10
5121.61	5.5877e-10
5123.62	5.2749e-10
5125.62	5.2456e-10
5127.62	5.2749e-10
5129.62	5.3227e-10
5131.62	5.2991e-10
5133.62	5.3806e-10
5135.64	5.3451e-10
5137.64	5.1578e-10
5139.66	5.1977e-10
5141.69	5.1241e-10
5143.69	5.0449e-10
5145.7	5.0448e-10
5147.73	5.1544e-10
5149.75	5.1143e-10
5151.75	5.095e-10
5153.78	4.9963e-10
5155.78	5.2425e-10
5157.8	5.0789e-10
5159.81	5.0709e-10
5161.81	5.2956e-10
5163.84	5.2465e-10
5165.83	5.1236e-10
5167.84	5.1444e-10
5169.84	5.3264e-10
5171.84	5.2189e-10
5173.84	5.1715e-10
5175.84	5.0379e-10
5177.81	5.1327e-10
5179.88	5.1163e-10
5181.88	4.9856e-10
5183.88	5.2077e-10
5185.88	5.0727e-10
5187.88	4.9225e-10
5189.89	5.0486e-10
5191.91	5.2802e-10
5193.92	5.0485e-10
5195.92	5.0791e-10
5197.92	5.1981e-10
5199.92	4.9824e-10
5201.95	4.9668e-10
5203.97	4.9496e-10
5205.98	5.1555e-10
5207.98	5.0849e-10
5209.98	5.0921e-10
5212	4.9727e-10
5214	5.0509e-10
5216	4.8756e-10
5218	4.9082e-10
5220	4.8054e-10
5222	5.0344e-10
5224	5.0916e-10
5226.02	5.1001e-10
5228.03	5.1644e-10
5230.03	4.9797e-10
5232.03	5.0031e-10
5234.03	4.926e-10
5236.06	4.9526e-10
5238.06	4.8868e-10
5240.08	5.098e-10
5242.09	4.8793e-10
5244.11	4.861e-10
5246.11	4.9772e-10
5248.11	4.8495e-10
5250.11	4.9366e-10
5252.11	5.012e-10
5254.11	4.8544e-10
5256.11	5.0111e-10
5258.11	4.7634e-10
5260.11	4.8728e-10
5262.11	4.8539e-10
5264.12	4.8317e-10
5266.14	4.8122e-10
5268.16	4.8586e-10
5270.19	4.876e-10
5272.22	4.9651e-10
5274.22	4.825e-10
5276.22	4.69e-10
5278.2	4.9249e-10
5280.25	4.7907e-10
5282.25	4.7053e-10
5284.27	4.7017e-10
5286.28	4.8043e-10
5288.28	4.8054e-10
5290.3	4.9021e-10
5292.3	4.6803e-10
5294.33	4.7303e-10
5296.33	4.6536e-10
5298.33	4.6529e-10
5300.34	4.6583e-10
5302.38	4.8221e-10
5304.38	4.7425e-10
5306.38	4.8459e-10
5308.38	4.8532e-10
5310.39	4.7255e-10
5312.41	4.7117e-10
5314.38	4.8421e-10
5316.41	4.8027e-10
5318.41	4.7632e-10
5320.41	4.7315e-10
5322.41	4.8333e-10
5324.41	4.85e-10
5326.42	4.763e-10
5328.42	4.761e-10
5330.45	4.6881e-10
5332.47	4.5992e-10
5334.5	4.6763e-10
5336.52	4.6939e-10
5338.52	4.8889e-10
5340.52	4.6802e-10
5342.55	4.6811e-10
5344.55	4.6083e-10
5346.58	4.5908e-10
5348.58	4.6369e-10
5350.59	4.6486e-10
5352.59	4.5598e-10
5354.59	4.6513e-10
5356.59	4.6927e-10
5358.62	4.6798e-10
5360.66	4.6487e-10
5362.67	4.6252e-10
5364.72	4.6898e-10
5366.73	4.5386e-10
5368.77	4.6927e-10
5370.78	4.625e-10
5372.81	4.5709e-10
5374.81	4.6326e-10
5376.81	4.4807e-10
5378.8	4.5264e-10
5380.83	4.5132e-10
5382.84	4.5019e-10
5384.88	4.557e-10
5386.88	4.6139e-10
5388.89	4.4562e-10
5390.91	4.5429e-10
5392.92	4.6348e-10
5394.92	4.4517e-10
5396.95	4.5207e-10
5398.95	4.6241e-10
5400.95	4.5446e-10
5402.97	4.6646e-10
5404.98	4.2235e-10
5407	4.4468e-10
5409	4.535e-10
5411	4.5234e-10
5413	4.4321e-10
5415	4.5513e-10
5417	4.4128e-10
5419	4.4383e-10
5421	4.4418e-10
5423.03	4.6259e-10
5425.03	4.5291e-10
5427.03	4.4064e-10
5429.03	4.4916e-10
5431.05	4.5186e-10
5433.06	4.4153e-10
5435.08	4.4968e-10
5437.11	4.3696e-10
5439.11	4.3811e-10
5441.14	4.6175e-10
5443.14	4.4408e-10
5445.16	4.5224e-10
5447.19	4.4136e-10
5449.2	4.4676e-10
5451.22	4.4786e-10
5453.22	4.388e-10
5455.22	4.2698e-10
5457.22	4.3895e-10
5459.22	4.4958e-10
5461.22	4.4326e-10
5463.22	4.3717e-10
5465.23	4.5574e-10
5467.25	4.4107e-10
5469.28	4.4256e-10
5471.28	4.2713e-10
5473.3	4.3626e-10
5475.33	4.4227e-10
5477.33	4.4262e-10
5479.33	4.2635e-10
5481.33	4.3343e-10
5483.36	4.3526e-10
5485.38	4.2849e-10
5487.39	4.3055e-10
5489.39	4.2682e-10
5491.41	4.4434e-10
5493.41	4.4409e-10
5495.41	4.2981e-10
5497.44	4.294e-10
5499.44	4.2588e-10
5501.45	4.3039e-10
5503.47	4.4238e-10
5505.48	4.3549e-10
5507.48	4.3795e-10
5509.48	4.3049e-10
5511.48	4.3339e-10
5513.52	4.2761e-10
5515.52	4.1943e-10
5517.56	4.0364e-10
5519.58	4.2798e-10
5521.58	4.2491e-10
5523.59	4.2808e-10
5525.58	4.3263e-10
5527.59	4.26e-10
5529.59	4.2845e-10
5531.59	4.1596e-10
5533.59	4.2036e-10
5535.62	4.1863e-10
5537.62	4.2081e-10
5539.62	4.2519e-10
5541.64	4.3067e-10
5543.66	4.1055e-10
5545.66	4.156e-10
5547.67	4.2309e-10
5549.69	4.1755e-10
5551.7	4.22e-10
5553.7	4.2017e-10
5555.7	4.2099e-10
5557.7	4.1119e-10
5559.7	4.2216e-10
5561.67	4.3174e-10
5563.73	4.1825e-10
5565.73	4.2691e-10
5567.75	4.0704e-10
5569.78	4.1556e-10
5571.78	4.1764e-10
5573.78	4.0845e-10
5575.78	4.0464e-10
5577.81	4.1927e-10
5579.81	4.1013e-10
5581.78	4.1464e-10
5583.81	4.1784e-10
5585.84	4.0742e-10
5587.84	4.0501e-10
5589.86	4.1263e-10
5591.86	4.2002e-10
5593.86	4.0275e-10
5595.84	4.0771e-10
5597.86	4.0404e-10
5599.89	4.1006e-10
5601.89	4.0844e-10
5603.92	4.1574e-10
5605.92	4.0309e-10
5607.95	4.1505e-10
5609.95	3.9924e-10
5611.95	4.0778e-10
5613.95	4.1354e-10
5615.97	4.1243e-10
5617.97	4.1923e-10
5619.97	4.0765e-10
5621.97	4.1254e-10
5623.97	4.0727e-10
5625.97	4.0321e-10
5627.97	4.0111e-10
5629.97	4.0782e-10
5631.97	4.0035e-10
5634	3.9987e-10
5636.03	4.0391e-10
5638.05	4.0412e-10
5640.06	4.0102e-10
5642.08	4.0969e-10
5644.09	4.0625e-10
5646.12	4.062e-10
5648.14	4.0853e-10
5650.14	3.759e-10
5652.17	3.9358e-10
5654.17	4.0043e-10
5656.19	4.0319e-10
5658.19	3.9827e-10
5660.23	4.0432e-10
5662.25	4.0512e-10
5664.25	3.978e-10
5666.25	3.9433e-10
5668.28	3.906e-10
5670.3	3.9619e-10
5672.3	4.0948e-10
5674.31	4.0257e-10
5676.33	3.826e-10
5678.33	4.0183e-10
5680.33	4.0113e-10
5682.34	3.9607e-10
5684.36	3.9847e-10
5686.38	3.7891e-10
5688.39	3.9609e-10
5690.41	3.8203e-10
5692.41	4.0029e-10
5694.41	3.9964e-10
5696.41	3.8618e-10
5698.41	3.9015e-10
5700.41	3.9596e-10
5702.41	3.9224e-10
5704.41	3.9306e-10
5706.41	3.9525e-10
5708.41	3.9252e-10
5710.42	3.896e-10
5712.44	3.9632e-10
5714.44	3.7182e-10
5716.45	3.879e-10
5718.47	3.8888e-10
5720.48	3.7863e-10
5722.48	3.8163e-10
5724.5	3.7573e-10
5726.52	3.8377e-10
5728.55	3.9423e-10
5730.55	3.7988e-10
5732.55	3.9801e-10
5734.56	3.8639e-10
5736.56	3.8455e-10
5738.59	3.7776e-10
5740.62	3.8008e-10
5742.66	3.8933e-10
5744.67	3.8432e-10
5746.72	3.7306e-10
5748.73	3.7936e-10
5750.77	3.9296e-10
5752.78	3.7666e-10
5754.81	3.8668e-10
5756.81	3.8861e-10
5758.81	3.8116e-10
5760.81	3.8123e-10
5762.83	3.8707e-10
5764.86	3.7173e-10
5766.88	3.6536e-10
5768.88	3.7678e-10
5770.91	3.7312e-10
5772.92	3.7411e-10
5774.92	3.658e-10
5776.91	3.7373e-10
5778.94	3.7697e-10
5780.95	3.6403e-10
5782.98	3.8008e-10
5784.98	3.8137e-10
5786.98	3.798e-10
5789	3.7e-10
5791	3.8123e-10
5793.03	3.6994e-10
5795.03	3.6057e-10
5797.03	3.7665e-10
5799.03	3.6372e-10
5801.05	3.7608e-10
5803.06	3.5767e-10
5805.06	3.6681e-10
5807.06	3.6775e-10
5809.08	3.7824e-10
5811.09	3.561e-10
5813.11	3.7191e-10
5815.11	3.6955e-10
5817.11	3.8042e-10
5819.14	3.7163e-10
5821.17	3.8161e-10
5823.17	3.6496e-10
5825.19	3.6612e-10
5827.22	3.5416e-10
5829.22	3.8197e-10
5831.22	3.7157e-10
5833.22	3.5668e-10
5835.23	3.6263e-10
5837.28	3.7186e-10
5839.28	3.6298e-10
5841.28	3.843e-10
5843.3	3.6655e-10
5845.3	3.583e-10
5847.3	3.7327e-10
5849.3	3.706e-10
5851.3	3.6971e-10
5853.3	3.5813e-10
5855.33	3.6454e-10
5857.36	3.6243e-10
5859.38	3.6017e-10
5861.41	3.6306e-10
5863.41	3.6166e-10
5865.41	3.6657e-10
5867.41	3.6185e-10
5869.41	3.5993e-10
5871.41	3.6726e-10
5873.41	3.6297e-10
5875.44	3.5913e-10
5877.44	3.6134e-10
5879.44	3.4523e-10
5881.44	3.637e-10
5883.47	3.6205e-10
5885.48	3.5633e-10
5887.48	3.6603e-10
5889.5	3.5657e-10
5891.53	3.5854e-10
5893.55	3.5493e-10
5895.55	3.5805e-10
5897.53	3.7535e-10
5899.56	3.416e-10
5901.58	3.5311e-10
5903.58	3.4799e-10
5905.59	3.5279e-10
5907.59	3.592e-10
5909.59	3.458e-10
5911.59	3.5602e-10
5913.59	3.5827e-10
5915.59	3.6556e-10
5917.62	3.3687e-10
5919.64	3.5109e-10
5921.66	3.6087e-10
5923.66	3.5449e-10
5925.67	3.5026e-10
5927.67	3.4766e-10
5929.67	3.5142e-10
5931.67	3.4787e-10
5933.66	3.3401e-10
5935.67	3.3183e-10
5937.69	3.4802e-10
5939.7	3.4943e-10
5941.73	3.6058e-10
5943.75	3.4276e-10
5945.78	3.4735e-10
5947.78	3.5298e-10
5949.8	3.4492e-10
5951.81	3.3875e-10
5953.81	3.5301e-10
5955.81	3.4414e-10
5957.81	3.5247e-10
5959.81	3.3875e-10
5961.84	3.4368e-10
5963.84	3.4855e-10
5965.86	3.56e-10
5967.86	3.417e-10
5969.86	3.5169e-10
5971.89	3.4778e-10
5973.89	3.4499e-10
5975.89	3.4741e-10
5977.89	3.435e-10
5979.89	3.5415e-10
5981.89	3.3973e-10
5983.92	3.58e-10
5985.95	3.4889e-10
5987.95	3.4643e-10
5989.97	3.4324e-10
5991.98	3.598e-10
5994	3.395e-10
5996.02	3.3019e-10
5998.03	3.4007e-10
6000.03	3.2719e-10
6002.02	3.4352e-10
6004.06	3.3703e-10
6006.06	3.3992e-10
6008.08	3.3595e-10
6010.08	3.3437e-10
6012.11	3.3666e-10
6014.11	3.5162e-10
6016.11	3.4214e-10
6018.11	3.2321e-10
6020.11	3.4278e-10
6022.16	3.284e-10
6024.17	3.4093e-10
6026.17	3.3434e-10
6028.17	3.362e-10
6030.19	3.335e-10
6032.19	3.3754e-10
6034.17	3.2688e-10
6036.19	3.3909e-10
6038.19	3.386e-10
6040.19	3.4314e-10
6042.2	3.4187e-10
6044.22	3.3324e-10
6046.22	3.2912e-10
6048.23	3.4345e-10
6050.27	3.3514e-10
6052.28	3.3368e-10
6054.28	3.2341e-10
6056.28	3.3794e-10
6058.3	3.3639e-10
6060.31	3.3056e-10
6062.33	3.3155e-10
6064.33	3.3401e-10
6066.36	3.3008e-10
6068.36	3.3384e-10
6070.38	3.3548e-10
6072.41	3.3191e-10
6074.41	3.4489e-10
6076.42	3.257e-10
6078.42	3.2635e-10
6080.44	3.3515e-10
6082.47	3.2107e-10
6084.47	3.2719e-10
6086.48	3.2723e-10
6088.5	3.29e-10
6090.52	3.3363e-10
6092.52	3.2796e-10
6094.52	3.2808e-10
6096.52	3.284e-10
6098.53	3.1852e-10
6100.56	3.2728e-10
6102.58	3.235e-10
6104.58	3.3103e-10
6106.59	3.299e-10
6108.62	3.2087e-10
6110.62	3.1639e-10
6112.62	3.3274e-10
6114.62	3.3085e-10
6116.62	3.2204e-10
6118.62	3.3676e-10
6120.62	3.3487e-10
6122.62	3.3181e-10
6124.62	3.1841e-10
6126.61	3.2902e-10
6128.62	3.2198e-10
6130.62	3.2468e-10
6132.62	3.3193e-10
6134.66	3.2751e-10
6136.66	3.2452e-10
6138.67	3.2543e-10
6140.69	3.2342e-10
6142.7	3.2312e-10
6144.7	3.1195e-10
6146.7	3.224e-10
6148.72	3.2758e-10
6150.73	3.1152e-10
6152.73	3.2438e-10
6154.73	3.1853e-10
6156.77	3.1583e-10
6158.77	3.1777e-10
6160.78	3.0702e-10
6162.8	3.209e-10
6164.81	3.2048e-10
6166.81	3.2911e-10
6168.81	3.2299e-10
6170.81	3.1865e-10
6172.81	3.2372e-10
6174.81	3.1291e-10
6176.81	3.1011e-10
6178.83	3.1094e-10
6180.86	3.1548e-10
6182.88	3.227e-10
6184.86	3.128e-10
6186.89	3.249e-10
6188.89	3.1418e-10
6190.89	3.0459e-10
6192.89	3.1667e-10
6194.89	3.1674e-10
6196.89	3.2509e-10
6198.91	3.0725e-10
6200.92	3.1541e-10
6202.94	3.1552e-10
6204.95	3.3479e-10
6206.97	3.1934e-10
6208.97	3.2078e-10
6210.97	3.1655e-10
6213	3.1595e-10
6215.03	3.182e-10
6217.05	3.1387e-10
6219.09	3.233e-10
6221.11	3.1348e-10
6223.14	3.0876e-10
6225.17	3.1366e-10
6227.19	3.0955e-10
6229.17	3.124e-10
6231.17	3.1389e-10
6233.19	3.118e-10
6235.19	3.2083e-10
6237.19	3.1693e-10
6239.19	3.1803e-10
6241.19	3.0864e-10
6243.19	3.1386e-10
6245.19	3.0826e-10
6247.19	3.1236e-10
6249.2	3.0865e-10
6251.22	3.1921e-10
6253.23	3.0545e-10
6255.25	3.1232e-10
6257.28	3.0696e-10
6259.3	3.0694e-10
6261.3	3.0772e-10
6263.3	2.988e-10
6265.3	3.1714e-10
6267.28	3.0307e-10
